Loan_ID,Customer_ID,Purpose_Category,Purpose,State,Employment_Title,Employment_Level,Emp_Length_Years,Home_Ownership,Annual_Income,Income_Group,Income_Verification_Status,Verified_Income_Flag,Debt_to_Income_Ratio,DTI_Category,Total_Credit_Account,Loan_Amount,Loan_Size_Category,Interest_Rate,Interest_Rate_Category,EMI_Amount,Loan_Term_Months,Loan_Term_Category,Loan_Grade,Loan_Sub_Grade,Loan_Issue_Date,Last_Credit_Check_Date,Last_Payment_Date,Next_Payment_Due_Date,Loan_to_Income_Ratio,EMI_to_Income_Ratio,Total_Payment,Loan_Recovered_Percent,Loan_Recovery_Category,Loan_Status,Profit_Status,Risk_Score,Risk_Category,Risk_Aggregation,Data_Validation_Flag
281384,281309,Personal,Car,TN,Church Of God Of Prophecy,Fresher,0,Rent,54263,Lower Middle (25-75K),Not Verified,0,0.1238,Medium (10-20),23,3500,Small (<5K),0.1166,Medium (10-20),115.69,36,Short Term,C,C3,2021-03-08,2021-03-11,2021-03-11,2021-04-11,0.064500673,0.025584284,4164,1.189714286,Fully Recovered (≥100),Fully Paid,Profit,0.541285429,Moderate,3.637438081,Valid
120525,120227,Personal,Car,VA,Starbucks,Fresher,1,Rent,18000,Low (<25K),Not Verified,0,0.18,Medium (10-20),5,4000,Small (<5K),0.1091,Medium (10-20),130.79,36,Short Term,C,C3,2021-08-07,2021-06-11,2021-08-10,2021-09-10,0.222222222,0.087193333,4708,1.177,Fully Recovered (≥100),Fully Paid,Profit,0.724879063,High,4.871187302,Valid
253987,253974,Personal,Car,VA,Comcast,Junior,2,Rent,41000,Lower Middle (25-75K),Not Verified,0,0.1692,Medium (10-20),16,3000,Small (<5K),0.1103,Medium (10-20),98.26,36,Short Term,C,C1,2021-02-08,2021-05-16,2021-06-10,2021-07-10,0.073170732,0.028759024,3498,1.166,Fully Recovered (≥100),Fully Paid,Profit,0.563550689,Moderate,3.787060627,Valid
450292,553755,Personal,Car,CT,Newcomb Spring,Fresher,1,Mortgage,85000,Middle (75-150K),Not Verified,0,0.0239,Low ( ≤10),19,4400,Small (<5K),0.074,Low (≤10),136.66,36,Short Term,A,A2,2021-10-09,2021-02-16,2021-10-12,2021-11-12,0.051764706,0.019293176,4920,1.118181818,Fully Recovered (≥100),Fully Paid,Profit,0.340493297,Moderate,2.288114958,Valid
401775,446077,Personal,Car,GA,Chemlink Laboratories,Fresher,1,Mortgage,28500,Lower Middle (25-75K),Not Verified,0,0.0223,Low ( ≤10),10,8500,Medium (5-15K),0.0768,Low (≤10),265.13,36,Short Term,A,A2,2021-05-09,2021-05-12,2021-05-12,2021-06-12,0.298245614,0.111633684,9544,1.122823529,Fully Recovered (≥100),Fully Paid,Profit,0.529088495,Moderate,3.555474687,Valid
373881,394401,Personal,Car,TX,Jesuit College Preparatory School,Fresher,1,Mortgage,40308,Lower Middle (25-75K),Not Verified,0,0.0578,Low ( ≤10),19,5000,Medium (5-15K),0.0768,Low (≤10),155.96,36,Short Term,A,A2,2021-01-09,2021-02-11,2021-02-11,2021-03-11,0.124044855,0.046430485,5422,1.0844,Fully Recovered (≥100),Fully Paid,Profit,0.409651407,Moderate,2.752857455,Valid
973780,1195796,Personal,Car,TX,Diamond Offshore,Fresher,1,Mortgage,149400,Middle (75-150K),Not Verified,0,0.0994,Low ( ≤10),43,7000,Medium (5-15K),0.0662,Low (≤10),214.93,36,Short Term,A,A2,2021-10-11,2021-10-14,2021-10-14,2021-11-14,0.046854083,0.017263454,7737,1.105285714,Fully Recovered (≥100),Fully Paid,Profit,0.296412464,Low,1.991891758,Valid
750759,950147,Personal,Car,WI,Brp Us Inc,Fresher,1,Mortgage,54000,Lower Middle (25-75K),Not Verified,0,0.1129,Medium (10-20),18,2000,Small (<5K),0.0599,Low (≤10),60.84,36,Short Term,A,A2,2021-06-11,2021-06-14,2021-06-14,2021-07-14,0.037037037,0.01352,2190,1.095,Fully Recovered (≥100),Fully Paid,Profit,0.402901235,Moderate,2.707496296,Valid
745149,943695,Personal,Car,OH,Independant Contractor,Fresher,1,Mortgage,38400,Lower Middle (25-75K),Not Verified,0,0.0319,Low ( ≤10),7,2400,Small (<5K),0.0699,Low (≤10),74.1,36,Short Term,A,A3,2021-05-11,2021-05-16,2021-05-14,2021-06-14,0.0625,0.02315625,2667,1.11125,Fully Recovered (≥100),Fully Paid,Profit,0.45170068,Moderate,3.035428571,Valid
775926,978223,Personal,Car,MO,Northwwind Engineering,Fresher,1,Mortgage,60000,Lower Middle (25-75K),Not Verified,0,0.0242,Low ( ≤10),6,4800,Small (<5K),0.0749,Low (≤10),149.29,36,Short Term,A,A4,2021-06-11,2021-06-14,2021-06-14,2021-07-14,0.08,0.029858,5374,1.119583333,Fully Recovered (≥100),Fully Paid,Profit,0.454531463,Moderate,3.054451429,Valid
651079,832879,Personal,Car,RI,Fakouri Electrical,Fresher,1,Mortgage,58000,Lower Middle (25-75K),Not Verified,0,0.2127,High (>20),24,4000,Small (<5K),0.0729,Low (≤10),124.04,36,Short Term,A,A4,2021-01-11,2021-01-14,2021-01-14,2021-02-14,0.068965517,0.025663448,4466,1.1165,Fully Recovered (≥100),Fully Paid,Profit,0.456435316,Moderate,3.06724532,Valid
627209,803704,Personal,Car,MD,Second Empire Furniture Inc.,Senior,10,Mortgage,31000,Lower Middle (25-75K),Not Verified,0,0.0283,Low ( ≤10),17,8000,Medium (5-15K),0.0542,Low (≤10),241.28,36,Short Term,A,A1,2021-12-10,2021-10-14,2021-12-13,2022-01-13,0.258064516,0.09339871,8686,1.08575,Fully Recovered (≥100),Fully Paid,Profit,0.442007626,Moderate,2.970291244,Valid
781516,984370,Personal,Car,MO,State Of Missouri Department Of Correcti,Senior,10,Mortgage,33600,Lower Middle (25-75K),Not Verified,0,0.0161,Low ( ≤10),15,3000,Small (<5K),0.0542,Low (≤10),90.48,36,Short Term,A,A1,2021-06-11,2021-07-11,2021-08-11,2021-09-11,0.089285714,0.032314286,3014,1.004666667,Fully Recovered (≥100),Fully Paid,Profit,0.379454416,Moderate,2.549933673,Valid
971771,1193520,Personal,Car,CA,"Stafford Meat Co.,Inc.",Senior,10,Mortgage,64320,Lower Middle (25-75K),Not Verified,0,0.025,Low ( ≤10),17,8000,Medium (5-15K),0.0603,Low (≤10),243.49,36,Short Term,A,A1,2021-10-11,2021-05-16,2021-10-14,2021-11-14,0.124378109,0.045427239,8765,1.095625,Fully Recovered (≥100),Fully Paid,Profit,0.395341268,Moderate,2.656693319,Valid
796355,1001198,Personal,Car,RI,Local 51,Senior,10,Mortgage,79200,Middle (75-150K),Not Verified,0,0.0218,Low ( ≤10),28,5000,Medium (5-15K),0.0542,Low (≤10),150.8,36,Short Term,A,A1,2021-06-11,2021-04-16,2021-07-14,2021-08-14,0.063131313,0.022848485,5429,1.0858,Fully Recovered (≥100),Fully Paid,Profit,0.343226375,Moderate,2.306481241,Valid
868443,1082151,Personal,Car,DE,Bank Of America,Senior,10,Mortgage,63996,Lower Middle (25-75K),Not Verified,0,0.0651,Low ( ≤10),26,3200,Small (<5K),0.0542,Low (≤10),96.52,36,Short Term,A,A1,2021-09-11,2021-05-16,2021-04-14,2021-05-14,0.050003125,0.018098631,3468,1.08375,Fully Recovered (≥100),Fully Paid,Profit,0.386936649,Moderate,2.600214281,Invalid
683816,873188,Personal,Car,NY,Operating Engineers Local 158,Senior,10,Mortgage,72000,Lower Middle (25-75K),Not Verified,0,0.2075,High (>20),23,7400,Medium (5-15K),0.0542,Low (≤10),223.19,36,Short Term,A,A1,2021-03-11,2021-09-11,2021-09-11,2021-10-11,0.102777778,0.037198333,7556,1.021081081,Fully Recovered (≥100),Fully Paid,Profit,0.465418202,Moderate,3.127610317,Valid
1023029,1251828,Personal,Car,PA,Williams Service Co,Senior,10,Mortgage,72000,Lower Middle (25-75K),Not Verified,0,0.1782,Medium (10-20),37,5000,Medium (5-15K),0.0603,Low (≤10),152.18,36,Short Term,A,A1,2021-11-11,2021-11-14,2021-12-14,2022-01-14,0.069444444,0.025363333,5478,1.0956,Fully Recovered (≥100),Fully Paid,Profit,0.441728434,Moderate,2.968415079,Valid
886517,1102391,Personal,Car,NM,"C&E Concrete,Inc.",Senior,10,Mortgage,41784,Lower Middle (25-75K),Not Verified,0,0.1872,Medium (10-20),22,5000,Medium (5-15K),0.0603,Low (≤10),152.18,36,Short Term,A,A1,2021-09-11,2021-09-14,2021-10-14,2021-11-14,0.119663029,0.043704767,5478,1.0956,Fully Recovered (≥100),Fully Paid,Profit,0.462694448,Moderate,3.109306693,Valid
1001581,1227382,Personal,Car,TX,Basf Corporation,Senior,10,Mortgage,96000,Middle (75-150K),Not Verified,0,0.238,High (>20),27,6000,Medium (5-15K),0.0603,Low (≤10),182.62,36,Short Term,A,A1,2021-10-11,2021-05-16,2021-10-13,2021-11-13,0.0625,0.0228275,6493,1.082166667,Fully Recovered (≥100),Fully Paid,Profit,0.43502179,Moderate,2.923346429,Valid
1004019,1230439,Personal,Car,NY,Village Of Solvay Dpw,Senior,10,Mortgage,54000,Lower Middle (25-75K),Not Verified,0,0.2407,High (>20),32,6000,Medium (5-15K),0.0603,Low (≤10),182.62,36,Short Term,A,A1,2021-10-11,2021-04-16,2021-08-14,2021-09-14,0.111111111,0.040582222,6569,1.094833333,Fully Recovered (≥100),Fully Paid,Profit,0.482522676,Moderate,3.242552381,Invalid
675716,863546,Personal,Car,NV,Gideon Toal/U.P.R Inc.,Senior,10,Mortgage,36000,Lower Middle (25-75K),Not Verified,0,0.2293,High (>20),47,9000,Medium (5-15K),0.0542,Low (≤10),271.44,36,Short Term,A,A1,2021-02-11,2021-04-14,2021-03-14,2021-04-14,0.25,0.09048,9772,1.085777778,Fully Recovered (≥100),Fully Paid,Profit,0.450321003,Moderate,3.026157143,Valid
887254,1103400,Personal,Car,MN,City Of West St Paul,Senior,10,Mortgage,114000,Middle (75-150K),Not Verified,0,0.1658,Medium (10-20),52,7200,Medium (5-15K),0.0603,Low (≤10),219.14,36,Short Term,A,A1,2021-10-11,2021-05-16,2021-11-14,2021-12-14,0.063157895,0.023067368,7889,1.095694444,Fully Recovered (≥100),Fully Paid,Profit,0.33014411,Moderate,2.218568421,Valid
865714,1078994,Personal,Car,TX,Harris County,Senior,10,Mortgage,48000,Lower Middle (25-75K),Not Verified,0,0.1732,Medium (10-20),32,5650,Medium (5-15K),0.0542,Low (≤10),170.41,36,Short Term,A,A1,2021-09-11,2021-05-16,2021-08-13,2021-09-13,0.117708333,0.0426025,6067,1.07380531,Fully Recovered (≥100),Fully Paid,Profit,0.45590982,Moderate,3.063713988,Invalid
770503,972180,Personal,Car,LA,Lsu Medical Center Of Louisiana,Senior,10,Mortgage,39600,Lower Middle (25-75K),Not Verified,0,0.1406,Medium (10-20),32,6000,Medium (5-15K),0.0599,Low (≤10),182.51,36,Short Term,A,A2,2021-06-11,2021-01-12,2021-01-12,2021-02-12,0.151515152,0.055306061,6194,1.032333333,Fully Recovered (≥100),Fully Paid,Profit,0.45373892,Moderate,3.049125541,Invalid
548151,706758,Personal,Car,NJ,Aberdeen Twsp,Senior,10,Mortgage,108000,Middle (75-150K),Not Verified,0,0.1976,Medium (10-20),37,3500,Small (<5K),0.0676,Low (≤10),107.69,36,Short Term,A,A2,2021-07-10,2021-05-16,2021-08-13,2021-09-13,0.032407407,0.011965556,3877,1.107714286,Fully Recovered (≥100),Fully Paid,Profit,0.407629165,Moderate,2.739267989,Valid
542312,699868,Personal,Car,FL,Micros Systems Inc.,Senior,10,Mortgage,57431,Lower Middle (25-75K),Not Verified,0,0.0618,Low ( ≤10),21,4000,Small (<5K),0.0676,Low (≤10),123.07,36,Short Term,A,A2,2021-07-10,2021-05-16,2021-07-13,2021-08-13,0.069648796,0.025715032,4431,1.10775,Fully Recovered (≥100),Fully Paid,Profit,0.392426182,Moderate,2.637103943,Valid
1008323,1234988,Personal,Car,AR,Arkansas Department Of Correction,Senior,10,Mortgage,32468.8,Lower Middle (25-75K),Not Verified,0,0.2935,High (>20),16,6000,Medium (5-15K),0.0751,Low (≤10),186.67,36,Short Term,A,A3,2021-11-11,2021-12-15,2021-12-14,2022-01-14,0.184792786,0.068990539,6714,1.119,Fully Recovered (≥100),Fully Paid,Profit,0.53075569,Moderate,3.566678235,Valid
457893,569597,Personal,Car,AR,Kroger,Senior,10,Mortgage,26000,Lower Middle (25-75K),Not Verified,0,0.0429,Low ( ≤10),11,7000,Medium (5-15K),0.0774,Low (≤10),218.54,36,Short Term,A,A3,2021-11-09,2021-11-12,2021-11-12,2021-12-12,0.269230769,0.100864615,7867,1.123857143,Fully Recovered (≥100),Fully Paid,Profit,0.453466444,Moderate,3.047294505,Valid
451579,556476,Personal,Car,OH,Alliance Data Systems,Senior,10,Mortgage,75000,Middle (75-150K),Not Verified,0,0.0234,Low ( ≤10),21,5000,Medium (5-15K),0.0774,Low (≤10),156.1,36,Short Term,A,A3,2021-10-09,2021-06-14,2021-03-12,2021-04-12,0.066666667,0.024976,5584,1.1168,Fully Recovered (≥100),Fully Paid,Profit,0.345468821,Moderate,2.321550476,Invalid
1027822,1257204,Personal,Car,KY,City Of Madisonville,Senior,10,Mortgage,58000,Lower Middle (25-75K),Not Verified,0,0.2692,High (>20),28,1800,Small (<5K),0.0751,Low (≤10),56,36,Short Term,A,A3,2021-11-11,2021-05-16,2021-08-14,2021-09-14,0.031034483,0.011586207,2013,1.118333333,Fully Recovered (≥100),Fully Paid,Profit,0.467416579,Moderate,3.141039409,Invalid
700052,891691,Personal,Car,NC,Rccg - Victory Temple,Senior,10,Mortgage,50000,Lower Middle (25-75K),Not Verified,0,0.203,High (>20),32,10000,Medium (5-15K),0.0692,Low (≤10),308.41,36,Short Term,A,A3,2021-04-11,2021-11-15,2021-04-14,2021-05-14,0.2,0.0740184,11103,1.1103,Fully Recovered (≥100),Fully Paid,Profit,0.497244218,Moderate,3.341481143,Valid
661459,845936,Personal,Car,OH,Atkins And Pearce,Senior,10,Mortgage,48000,Lower Middle (25-75K),Not Verified,0,0.1988,Medium (10-20),24,6500,Medium (5-15K),0.0729,Low (≤10),201.57,36,Short Term,A,A4,2021-02-11,2021-02-14,2021-02-14,2021-03-14,0.135416667,0.0503925,7257,1.116461538,Fully Recovered (≥100),Fully Paid,Profit,0.473400209,Moderate,3.181249405,Valid
768140,969361,Personal,Car,CA,Orchard Supply Hardware,Senior,10,Mortgage,73000,Lower Middle (25-75K),Not Verified,0,0.1433,Medium (10-20),23,5000,Medium (5-15K),0.0749,Low (≤10),155.51,36,Short Term,A,A4,2021-05-11,2021-12-12,2021-12-12,2022-01-12,0.068493151,0.025563288,5312,1.0624,Fully Recovered (≥100),Fully Paid,Profit,0.426798062,Moderate,2.868082975,Valid
823069,1031607,Personal,Car,CT,Custom Phone Inc,Senior,10,Mortgage,68000,Lower Middle (25-75K),Not Verified,0,0.0286,Low ( ≤10),13,8000,Medium (5-15K),0.0749,Low (≤10),248.82,36,Short Term,A,A4,2021-07-11,2021-11-12,2021-11-12,2021-12-12,0.117647059,0.043909412,8615,1.076875,Fully Recovered (≥100),Fully Paid,Profit,0.39497449,Moderate,2.654228571,Valid
761499,961964,Personal,Car,GA,Greif Llc,Senior,10,Mortgage,112992,Middle (75-150K),Not Verified,0,0.1825,Medium (10-20),25,8000,Medium (5-15K),0.0749,Low (≤10),248.82,36,Short Term,A,A4,2021-05-11,2021-08-14,2021-06-14,2021-07-14,0.070801473,0.026425234,8957,1.119625,Fully Recovered (≥100),Fully Paid,Profit,0.414498673,Moderate,2.78543108,Valid
390651,425903,Personal,Car,VA,Girard Engineering,Senior,10,Mortgage,135000,Middle (75-150K),Not Verified,0,0.0518,Low ( ≤10),14,8000,Medium (5-15K),0.0932,Low (≤10),255.58,36,Short Term,A,A4,2021-04-09,2021-07-15,2021-04-12,2021-05-12,0.059259259,0.022718222,9201,1.150125,Fully Recovered (≥100),Fully Paid,Profit,0.355205845,Moderate,2.38698328,Valid
483645,615502,Personal,Car,GA,At&T,Senior,10,Mortgage,75181,Middle (75-150K),Not Verified,0,0.1831,Medium (10-20),30,6000,Medium (5-15K),0.0751,Low (≤10),186.66,36,Short Term,A,A4,2021-02-10,2021-02-13,2021-02-13,2021-03-13,0.079807398,0.029793698,6720,1.12,Fully Recovered (≥100),Fully Paid,Profit,0.417861154,Moderate,2.808026956,Valid
866551,1079988,Personal,Car,IL,City Of Chicago,Senior,10,Mortgage,110400,Middle (75-150K),Not Verified,0,0.1916,Medium (10-20),41,3000,Small (<5K),0.0749,Low (≤10),93.31,36,Short Term,A,A4,2021-09-11,2021-09-14,2021-09-14,2021-10-14,0.027173913,0.010142391,3359,1.119666667,Fully Recovered (≥100),Fully Paid,Profit,0.328924736,Low,2.210374224,Valid
394295,432897,Personal,Car,CA,Downey Welding,Senior,10,Mortgage,48000,Lower Middle (25-75K),Not Verified,0,0.1257,Medium (10-20),31,15000,Medium (5-15K),0.0963,Low (≤10),481.42,36,Short Term,A,A5,2021-04-09,2021-05-12,2021-05-12,2021-06-12,0.3125,0.120355,17331,1.1554,Fully Recovered (≥100),Fully Paid,Profit,0.505005846,Moderate,3.393639286,Valid
472637,596861,Personal,Car,TX,Accenture,Junior,2,Mortgage,54000,Lower Middle (25-75K),Not Verified,0,0.0267,Low ( ≤10),15,8700,Medium (5-15K),0.0705,Low (≤10),268.83,36,Short Term,A,A1,2021-12-09,2021-12-11,2021-12-11,2022-01-11,0.161111111,0.05974,9538,1.096321839,Fully Recovered (≥100),Fully Paid,Profit,0.40898219,Moderate,2.748360317,Valid
732697,928926,Personal,Car,CO,Corvirtus,Junior,2,Mortgage,85000,Middle (75-150K),Not Verified,0,0.04,Low ( ≤10),36,5600,Medium (5-15K),0.0542,Low (≤10),168.9,36,Short Term,A,A1,2021-04-11,2021-10-15,2021-05-14,2021-06-14,0.065882353,0.023844706,6080,1.085714286,Fully Recovered (≥100),Fully Paid,Profit,0.35189976,Moderate,2.364766387,Valid
628369,805177,Personal,Car,TX,Cricket Communications,Junior,2,Mortgage,36000,Lower Middle (25-75K),Not Verified,0,0.1997,Medium (10-20),21,1800,Small (<5K),0.0617,Low (≤10),54.9,36,Short Term,A,A3,2021-12-10,2021-12-13,2021-12-13,2022-01-13,0.05,0.0183,1977,1.098333333,Fully Recovered (≥100),Fully Paid,Profit,0.444249575,Moderate,2.985357143,Valid
842807,1053506,Personal,Car,NY,Walmart Distribution,Junior,2,Mortgage,36000,Lower Middle (25-75K),Not Verified,0,0.1883,Medium (10-20),13,7000,Medium (5-15K),0.0749,Low (≤10),217.72,36,Short Term,A,A4,2021-08-11,2021-05-16,2021-08-14,2021-09-14,0.194444444,0.072573333,7838,1.119714286,Fully Recovered (≥100),Fully Paid,Profit,0.489346419,Moderate,3.288407937,Valid
564180,725950,Personal,Car,CA,California Department Of Justice,Junior,3,Mortgage,120000,Middle (75-150K),Not Verified,0,0.052,Low ( ≤10),42,4600,Small (<5K),0.0639,Low (≤10),140.76,36,Short Term,A,A1,2021-08-10,2021-08-13,2021-09-13,2021-10-13,0.038333333,0.014076,5068,1.10173913,Fully Recovered (≥100),Fully Paid,Profit,0.273319232,Low,1.836705238,Valid
464609,582432,Personal,Car,AZ,Mesa Fire Department,Junior,3,Mortgage,60000,Lower Middle (25-75K),Not Verified,0,0.1004,Medium (10-20),14,2000,Small (<5K),0.074,Low (≤10),62.12,36,Short Term,A,A2,2021-12-09,2021-05-16,2021-03-10,2021-04-10,0.033333333,0.012424,2036,1.018,Fully Recovered (≥100),Fully Paid,Profit,0.396431689,Moderate,2.664020952,Invalid
1050642,1281883,Personal,Car,OH,Ares Inc.,Junior,3,Mortgage,62352,Lower Middle (25-75K),Not Verified,0,0.1207,Medium (10-20),24,3800,Small (<5K),0.0662,Low (≤10),116.68,36,Short Term,A,A2,2021-12-11,2021-06-14,2021-06-14,2021-07-14,0.060944316,0.022455735,4187,1.101842105,Fully Recovered (≥100),Fully Paid,Profit,0.414463807,Moderate,2.785196781,Invalid
710680,903454,Personal,Car,PA,Lonza Inc,Junior,3,Mortgage,54000,Lower Middle (25-75K),Not Verified,0,0.1129,Medium (10-20),20,5000,Medium (5-15K),0.0579,Low (≤10),151.64,36,Short Term,A,A2,2021-03-11,2021-04-14,2021-04-14,2021-05-14,0.092592593,0.033697778,5459,1.0918,Fully Recovered (≥100),Fully Paid,Profit,0.421814216,Moderate,2.834591534,Valid
390765,426115,Personal,Car,MD,Rummel  Klepper  And  Kahl,Junior,3,Mortgage,60000,Lower Middle (25-75K),Not Verified,0,0.0036,Low ( ≤10),11,10000,Medium (5-15K),0.08,Low (≤10),313.37,36,Short Term,A,A3,2021-04-09,2021-03-10,2021-02-10,2021-03-10,0.166666667,0.062674,10513,1.0513,Fully Recovered (≥100),Fully Paid,Profit,0.40144161,Moderate,2.697687619,Invalid
1026512,1255698,Personal,Car,TX,Aramark,Junior,4,Mortgage,66000,Lower Middle (25-75K),Not Verified,0,0.0118,Low ( ≤10),23,3000,Small (<5K),0.0603,Low (≤10),91.31,36,Short Term,A,A1,2021-11-11,2021-11-14,2021-12-14,2022-01-14,0.045454545,0.016601818,3287,1.095666667,Fully Recovered (≥100),Fully Paid,Profit,0.362792594,Moderate,2.437966234,Valid
471543,595343,Personal,Car,FL,Sarasota Memorial Hospital,Junior,4,Mortgage,241875,Upper Middle (150-300K),Not Verified,0,0.064,Low ( ≤10),24,16000,Large (>15K),0.0705,Low (≤10),494.4,36,Short Term,A,A1,2021-12-09,2021-08-11,2021-08-11,2021-09-11,0.066149871,0.024528372,17370,1.085625,Fully Recovered (≥100),Fully Paid,Profit,0.332682373,Moderate,2.235625544,Invalid
873529,1087835,Personal,Car,NY,Jefferson Lewis Boces,Junior,4,Mortgage,24000,Low (<25K),Not Verified,0,0.067,Low ( ≤10),46,1300,Small (<5K),0.0542,Low (≤10),39.21,36,Short Term,A,A1,2021-09-11,2021-09-15,2021-09-14,2021-10-14,0.054166667,0.019605,1411,1.085384615,Fully Recovered (≥100),Fully Paid,Profit,0.344516546,Moderate,2.31515119,Valid
550334,709388,Personal,Car,VA,Fairfax County Govt.,Junior,4,Mortgage,96000,Middle (75-150K),Not Verified,0,0.0829,Low ( ≤10),28,4500,Small (<5K),0.0676,Low (≤10),138.46,36,Short Term,A,A2,2021-07-10,2021-05-16,2021-03-11,2021-04-11,0.046875,0.0173075,4613,1.025111111,Fully Recovered (≥100),Fully Paid,Profit,0.363824538,Moderate,2.444900893,Invalid
361816,370608,Personal,Car,CA,Perot Systems,Junior,4,Mortgage,90000,Middle (75-150K),Not Verified,0,0.0428,Low ( ≤10),12,5000,Medium (5-15K),0.08,Low (≤10),156.69,36,Short Term,A,A3,2021-11-08,2021-05-16,2021-11-11,2021-12-11,0.055555556,0.020892,5641,1.1282,Fully Recovered (≥100),Fully Paid,Profit,0.349913927,Moderate,2.351421587,Valid
399481,442237,Personal,Car,FL,Martin County School District,Junior,4,Mortgage,81804,Middle (75-150K),Not Verified,0,0.0898,Low ( ≤10),30,9000,Medium (5-15K),0.08,Low (≤10),282.03,36,Short Term,A,A3,2021-05-09,2021-03-16,2021-05-12,2021-06-12,0.11001907,0.041371571,10153,1.128111111,Fully Recovered (≥100),Fully Paid,Profit,0.388735083,Moderate,2.612299755,Valid
446873,546914,Personal,Car,CA,Sacramento Child Advocates,Junior,4,Mortgage,28880,Lower Middle (25-75K),Not Verified,0,0.1596,Medium (10-20),12,2000,Small (<5K),0.0859,Low (≤10),63.23,36,Short Term,A,A4,2021-10-09,2021-01-16,2021-02-12,2021-03-12,0.069252078,0.026272853,2260,1.13,Fully Recovered (≥100),Fully Paid,Profit,0.434171189,Moderate,2.917630392,Invalid
887905,1104233,Personal,Car,VA,City Of Richmond,Junior,5,Mortgage,51000,Lower Middle (25-75K),Not Verified,0,0.1753,Medium (10-20),15,4000,Small (<5K),0.0603,Low (≤10),121.75,36,Short Term,A,A1,2021-09-11,2021-05-16,2021-10-14,2021-11-14,0.078431373,0.028647059,4383,1.09575,Fully Recovered (≥100),Fully Paid,Profit,0.443563259,Moderate,2.980745098,Valid
834628,1044500,Personal,Car,GA,Le Clos,Junior,5,Mortgage,49000,Lower Middle (25-75K),Not Verified,0,0.0585,Low ( ≤10),16,3500,Small (<5K),0.0542,Low (≤10),105.56,36,Short Term,A,A1,2021-08-11,2021-05-16,2021-08-14,2021-09-14,0.071428571,0.025851429,3800,1.085714286,Fully Recovered (≥100),Fully Paid,Profit,0.391412172,Moderate,2.630289796,Valid
803977,1009793,Personal,Car,WA,Bellevue School District,Junior,5,Mortgage,42000,Lower Middle (25-75K),Not Verified,0,0.044,Low ( ≤10),31,6000,Medium (5-15K),0.0542,Low (≤10),180.96,36,Short Term,A,A1,2021-07-11,2021-05-16,2021-07-14,2021-08-14,0.142857143,0.051702857,6515,1.085833333,Fully Recovered (≥100),Fully Paid,Profit,0.409525024,Moderate,2.752008163,Valid
460501,574859,Personal,Car,GA,American Home Shield,Junior,5,Mortgage,50000,Lower Middle (25-75K),Not Verified,0,0.0317,Low ( ≤10),32,5000,Medium (5-15K),0.074,Low (≤10),155.3,36,Short Term,A,A2,2021-11-09,2021-01-12,2021-04-11,2021-05-11,0.1,0.037272,5398,1.0796,Fully Recovered (≥100),Fully Paid,Profit,0.390187925,Moderate,2.622062857,Invalid
